Entity,Code,Day,stringency_index
Afghanistan,AFG,2021/10/17,35.19
Afghanistan,AFG,2021/10/18,30.56
Afghanistan,AFG,2021/10/19,30.56
Afghanistan,AFG,2021/10/20,30.56
Afghanistan,AFG,2021/10/21,30.56
Afghanistan,AFG,2021/10/22,30.56
Afghanistan,AFG,2021/10/23,30.56
Afghanistan,AFG,2021/10/24,27.78
Afghanistan,AFG,2021/10/25,27.78
Afghanistan,AFG,2021/10/26,27.78
Afghanistan,AFG,2021/10/27,27.78
Afghanistan,AFG,2021/10/28,27.78
Afghanistan,AFG,2021/10/29,27.78
Afghanistan,AFG,2021/10/30,27.78
Afghanistan,AFG,2021/10/31,27.78
Afghanistan,AFG,2021/11/1,27.78
Afghanistan,AFG,2021/11/2,27.78
Afghanistan,AFG,2021/11/3,27.78
Afghanistan,AFG,2021/11/4,27.78
Afghanistan,AFG,2021/11/5,27.78
Afghanistan,AFG,2021/11/6,27.78
Afghanistan,AFG,2021/11/7,27.78
Afghanistan,AFG,2021/11/8,27.78
Afghanistan,AFG,2021/11/9,27.78
Afghanistan,AFG,2021/11/10,27.78
Afghanistan,AFG,2021/11/11,27.78
Afghanistan,AFG,2021/11/12,27.78
Afghanistan,AFG,2021/11/13,27.78
Afghanistan,AFG,2021/11/14,27.78
Afghanistan,AFG,2021/11/15,27.78
Afghanistan,AFG,2021/11/16,27.78
Afghanistan,AFG,2021/11/17,27.78
Afghanistan,AFG,2021/11/18,27.78
Afghanistan,AFG,2021/11/19,27.78
Afghanistan,AFG,2021/11/20,27.78
Afghanistan,AFG,2021/11/21,27.78
Afghanistan,AFG,2021/11/22,27.78
Afghanistan,AFG,2021/11/23,27.78
Afghanistan,AFG,2021/11/24,27.78
Afghanistan,AFG,2021/11/25,27.78
Afghanistan,AFG,2021/11/26,27.78
Afghanistan,AFG,2021/11/27,27.78
Afghanistan,AFG,2021/11/28,27.78
Afghanistan,AFG,2021/11/29,27.78
Afghanistan,AFG,2021/11/30,27.78
Afghanistan,AFG,2021/12/1,27.78
Afghanistan,AFG,2021/12/2,27.78
Afghanistan,AFG,2021/12/3,27.78
Afghanistan,AFG,2021/12/4,27.78
Afghanistan,AFG,2021/12/5,27.78
Afghanistan,AFG,2021/12/6,27.78
Afghanistan,AFG,2021/12/7,27.78
Afghanistan,AFG,2021/12/8,27.78
Afghanistan,AFG,2021/12/9,27.78
Afghanistan,AFG,2021/12/10,27.78
Afghanistan,AFG,2021/12/11,27.78
Afghanistan,AFG,2021/12/12,27.78
Afghanistan,AFG,2021/12/13,27.78
Afghanistan,AFG,2021/12/14,27.78
Afghanistan,AFG,2021/12/15,27.78
Afghanistan,AFG,2021/12/16,27.78
Afghanistan,AFG,2021/12/17,19.44
Afghanistan,AFG,2021/12/18,19.44
Afghanistan,AFG,2021/12/19,19.44
Afghanistan,AFG,2021/12/20,19.44
Afghanistan,AFG,2021/12/21,19.44
Afghanistan,AFG,2021/12/22,19.44
Afghanistan,AFG,2021/12/23,19.44
Afghanistan,AFG,2021/12/24,19.44
Afghanistan,AFG,2021/12/25,19.44
Afghanistan,AFG,2021/12/26,19.44
Afghanistan,AFG,2021/12/27,19.44
Afghanistan,AFG,2021/12/28,19.44
Afghanistan,AFG,2021/12/29,19.44
Afghanistan,AFG,2021/12/30,19.44
Afghanistan,AFG,2021/12/31,19.44
Afghanistan,AFG,2022/1/1,19.44
Afghanistan,AFG,2022/1/2,19.44
Afghanistan,AFG,2022/1/3,19.44
Afghanistan,AFG,2022/1/4,19.44
Afghanistan,AFG,2022/1/5,19.44
Afghanistan,AFG,2022/1/6,19.44
Afghanistan,AFG,2022/1/7,19.44
Afghanistan,AFG,2022/1/8,19.44
Afghanistan,AFG,2022/1/9,19.44
Afghanistan,AFG,2022/1/10,19.44
Afghanistan,AFG,2022/1/11,19.44
Afghanistan,AFG,2022/1/12,19.44
Afghanistan,AFG,2022/1/13,19.44
Afghanistan,AFG,2022/1/14,19.44
Afghanistan,AFG,2022/1/15,19.44
Afghanistan,AFG,2022/1/16,19.44
Afghanistan,AFG,2022/1/17,19.44
Afghanistan,AFG,2022/1/18,19.44
Afghanistan,AFG,2022/1/19,19.44
Afghanistan,AFG,2022/1/20,19.44
Afghanistan,AFG,2022/1/21,19.44
Afghanistan,AFG,2022/1/22,19.44
Afghanistan,AFG,2022/1/23,19.44
Afghanistan,AFG,2022/1/24,19.44
Afghanistan,AFG,2022/1/25,19.44
Afghanistan,AFG,2022/1/26,19.44
Afghanistan,AFG,2022/1/27,19.44
Afghanistan,AFG,2022/1/28,19.44
Afghanistan,AFG,2022/1/29,19.44
Afghanistan,AFG,2022/1/30,19.44
Afghanistan,AFG,2022/1/31,19.44
Afghanistan,AFG,2022/2/1,19.44
Afghanistan,AFG,2022/2/2,19.44
Afghanistan,AFG,2022/2/3,19.44
Afghanistan,AFG,2022/2/4,19.44
Afghanistan,AFG,2022/2/5,19.44
Afghanistan,AFG,2022/2/6,19.44
Afghanistan,AFG,2022/2/7,19.44
Afghanistan,AFG,2022/2/8,19.44
Afghanistan,AFG,2022/2/9,19.44
Afghanistan,AFG,2022/2/10,19.44
Afghanistan,AFG,2022/2/11,19.44
Afghanistan,AFG,2022/2/12,19.44
Afghanistan,AFG,2022/2/13,19.44
Afghanistan,AFG,2022/2/14,19.44
Afghanistan,AFG,2022/2/15,19.44
Afghanistan,AFG,2022/2/16,19.44
Afghanistan,AFG,2022/2/17,19.44
Afghanistan,AFG,2022/2/18,19.44
Afghanistan,AFG,2022/2/19,19.44
Afghanistan,AFG,2022/2/20,19.44
Afghanistan,AFG,2022/2/21,19.44
Afghanistan,AFG,2022/2/22,19.44
Afghanistan,AFG,2022/2/23,19.44
Afghanistan,AFG,2022/2/24,19.44
Afghanistan,AFG,2022/2/25,19.44
Afghanistan,AFG,2022/2/26,19.44
Afghanistan,AFG,2022/2/27,19.44
Afghanistan,AFG,2022/2/28,19.44
Afghanistan,AFG,2022/3/1,19.44
Afghanistan,AFG,2022/3/2,19.44
Afghanistan,AFG,2022/3/3,19.44
Afghanistan,AFG,2022/3/4,19.44
Afghanistan,AFG,2022/3/5,19.44
Afghanistan,AFG,2022/3/6,19.44
Afghanistan,AFG,2022/3/7,19.44
Albania,ALB,2020/1/21,0
Albania,ALB,2020/1/22,0
Albania,ALB,2020/1/23,0
Albania,ALB,2020/1/24,0
Albania,ALB,2020/1/25,0
Albania,ALB,2020/1/26,0
Albania,ALB,2020/1/27,0
Albania,ALB,2020/1/28,0
Albania,ALB,2020/1/29,0
Albania,ALB,2020/1/30,0
Albania,ALB,2020/1/31,0
Albania,ALB,2020/2/1,0
Albania,ALB,2020/2/2,0
Albania,ALB,2020/2/3,0
Albania,ALB,2020/2/4,0
Albania,ALB,2020/2/5,0
Albania,ALB,2020/2/6,0
Albania,ALB,2020/2/7,0
Albania,ALB,2020/2/8,0
Albania,ALB,2020/2/9,0
Albania,ALB,2020/2/10,0
Albania,ALB,2020/2/11,0
Albania,ALB,2020/2/12,0
Albania,ALB,2020/2/13,0
Albania,ALB,2020/2/14,5.56
Albania,ALB,2020/2/15,5.56
Albania,ALB,2020/2/16,5.56
Albania,ALB,2020/2/17,5.56
Albania,ALB,2020/2/18,5.56
Albania,ALB,2020/2/19,5.56
Albania,ALB,2020/2/20,5.56
Albania,ALB,2020/2/21,5.56
Albania,ALB,2020/2/22,5.56
Albania,ALB,2020/2/23,5.56
Albania,ALB,2020/2/24,5.56
Albania,ALB,2020/2/25,8.33
Albania,ALB,2020/2/26,8.33
Albania,ALB,2020/2/27,8.33
Albania,ALB,2020/2/28,8.33
Albania,ALB,2020/2/29,8.33
Albania,ALB,2020/3/1,8.33
Albania,ALB,2020/3/2,8.33
Albania,ALB,2020/3/3,8.33
Albania,ALB,2020/3/4,8.33
Albania,ALB,2020/3/5,8.33
Albania,ALB,2020/3/6,8.33
Albania,ALB,2020/3/7,8.33
Albania,ALB,2020/3/8,8.33
Albania,ALB,2020/3/9,36.11
Albania,ALB,2020/3/10,41.67
Albania,ALB,2020/3/11,51.85
Albania,ALB,2020/3/12,51.85
Albania,ALB,2020/3/13,78.7
Albania,ALB,2020/3/14,78.7
Albania,ALB,2020/3/15,81.48
Albania,ALB,2020/3/16,81.48
Albania,ALB,2020/3/17,81.48
Albania,ALB,2020/3/18,81.48
Albania,ALB,2020/3/19,81.48
Albania,ALB,2020/3/20,81.48
Albania,ALB,2020/3/21,81.48
Albania,ALB,2020/3/22,81.48
Albania,ALB,2020/3/23,84.26
Albania,ALB,2020/3/24,84.26
Albania,ALB,2020/3/25,84.26
Albania,ALB,2020/3/26,84.26
Albania,ALB,2020/3/27,84.26
Albania,ALB,2020/3/28,84.26
Albania,ALB,2020/3/29,84.26
Albania,ALB,2020/3/30,84.26
Albania,ALB,2020/3/31,84.26
Albania,ALB,2020/4/1,84.26
Albania,ALB,2020/4/2,84.26
Albania,ALB,2020/4/3,84.26
Albania,ALB,2020/4/4,84.26
Albania,ALB,2020/4/5,84.26
Albania,ALB,2020/4/6,84.26
Albania,ALB,2020/4/7,84.26
Albania,ALB,2020/4/8,84.26
Albania,ALB,2020/4/9,84.26
Albania,ALB,2020/4/10,84.26
Albania,ALB,2020/4/11,84.26
Albania,ALB,2020/4/12,84.26
Albania,ALB,2020/4/13,84.26
Albania,ALB,2020/4/14,84.26
Albania,ALB,2020/4/15,84.26
Albania,ALB,2020/4/16,84.26
Albania,ALB,2020/4/17,84.26
Albania,ALB,2020/4/18,89.81
Albania,ALB,2020/4/19,89.81
Albania,ALB,2020/4/20,89.81
Albania,ALB,2020/4/21,89.81
Albania,ALB,2020/4/22,89.81
Albania,ALB,2020/4/23,89.81
Albania,ALB,2020/4/24,89.81
Albania,ALB,2020/4/25,89.81
Albania,ALB,2020/4/26,89.81
Albania,ALB,2020/4/27,89.81
Albania,ALB,2020/4/28,89.81
Albania,ALB,2020/4/29,89.81
Albania,ALB,2020/4/30,89.81
Albania,ALB,2020/5/1,89.81
Albania,ALB,2020/5/2,89.81
Albania,ALB,2020/5/3,89.81
Albania,ALB,2020/5/4,89.81
Albania,ALB,2020/5/5,89.81
Albania,ALB,2020/5/6,89.81
Albania,ALB,2020/5/7,89.81
Albania,ALB,2020/5/8,89.81
Albania,ALB,2020/5/9,89.81
Albania,ALB,2020/5/10,89.81
Albania,ALB,2020/5/11,89.81
Albania,ALB,2020/5/12,89.81
Albania,ALB,2020/5/13,89.81
Albania,ALB,2020/5/14,89.81
Albania,ALB,2020/5/15,89.81
Albania,ALB,2020/5/16,89.81
Albania,ALB,2020/5/17,89.81
Albania,ALB,2020/5/18,83.33
Albania,ALB,2020/5/19,83.33
Albania,ALB,2020/5/20,83.33
Albania,ALB,2020/5/21,83.33
Albania,ALB,2020/5/22,83.33
Albania,ALB,2020/5/23,83.33
Albania,ALB,2020/5/24,83.33
Albania,ALB,2020/5/25,83.33
Albania,ALB,2020/5/26,86.11
Albania,ALB,2020/5/27,86.11
Albania,ALB,2020/5/28,86.11
Albania,ALB,2020/5/29,86.11
Albania,ALB,2020/5/30,86.11
Albania,ALB,2020/5/31,86.11
Albania,ALB,2020/6/1,71.3
Albania,ALB,2020/6/2,71.3
Albania,ALB,2020/6/3,71.3
Albania,ALB,2020/6/4,71.3
Albania,ALB,2020/6/5,71.3
Albania,ALB,2020/6/6,71.3
Albania,ALB,2020/6/7,71.3
Albania,ALB,2020/6/8,71.3
Albania,ALB,2020/6/9,71.3
Albania,ALB,2020/6/10,71.3
Albania,ALB,2020/6/11,71.3
Albania,ALB,2020/6/12,71.3
Albania,ALB,2020/6/13,71.3
Albania,ALB,2020/6/14,71.3
Albania,ALB,2020/6/15,71.3
Albania,ALB,2020/6/16,71.3
Albania,ALB,2020/6/17,71.3
Albania,ALB,2020/6/18,71.3
Albania,ALB,2020/6/19,71.3
Albania,ALB,2020/6/20,71.3
Albania,ALB,2020/6/21,71.3
Albania,ALB,2020/6/22,68.52
Albania,ALB,2020/6/23,68.52
Albania,ALB,2020/6/24,68.52
Albania,ALB,2020/6/25,68.52
Albania,ALB,2020/6/26,68.52
Albania,ALB,2020/6/27,68.52
Albania,ALB,2020/6/28,68.52
Albania,ALB,2020/6/29,68.52
Albania,ALB,2020/6/30,68.52
Albania,ALB,2020/7/1,68.52
Albania,ALB,2020/7/2,68.52
Albania,ALB,2020/7/3,68.52
Albania,ALB,2020/7/4,68.52
Albania,ALB,2020/7/5,68.52
Albania,ALB,2020/7/6,62.96
Albania,ALB,2020/7/7,62.96
Albania,ALB,2020/7/8,62.96
Albania,ALB,2020/7/9,62.96
Albania,ALB,2020/7/10,62.96
Albania,ALB,2020/7/11,62.96
Albania,ALB,2020/7/12,62.96
Albania,ALB,2020/7/13,62.96
Albania,ALB,2020/7/14,62.96
Albania,ALB,2020/7/15,62.96
Albania,ALB,2020/7/16,62.96
Albania,ALB,2020/7/17,62.96
Albania,ALB,2020/7/18,62.96
Albania,ALB,2020/7/19,62.96
Albania,ALB,2020/7/20,62.96
Albania,ALB,2020/7/21,62.96
Albania,ALB,2020/7/22,62.96
Albania,ALB,2020/7/23,62.96
Albania,ALB,2020/7/24,62.96
Albania,ALB,2020/7/25,62.96
Albania,ALB,2020/7/26,62.96
Albania,ALB,2020/7/27,62.96
Albania,ALB,2020/7/28,62.96
Albania,ALB,2020/7/29,62.96
Albania,ALB,2020/7/30,62.96
Albania,ALB,2020/7/31,62.96
Albania,ALB,2020/8/1,62.96
Albania,ALB,2020/8/2,62.96
Albania,ALB,2020/8/3,62.96
Albania,ALB,2020/8/4,62.96
Albania,ALB,2020/8/5,62.96
Albania,ALB,2020/8/6,62.96
Albania,ALB,2020/8/7,57.41
Albania,ALB,2020/8/8,57.41
Albania,ALB,2020/8/9,57.41
Albania,ALB,2020/8/10,57.41
Albania,ALB,2020/8/11,57.41
Albania,ALB,2020/8/12,57.41
Albania,ALB,2020/8/13,57.41
Albania,ALB,2020/8/14,57.41
Albania,ALB,2020/8/15,57.41
Albania,ALB,2020/8/16,57.41
Albania,ALB,2020/8/17,57.41
Albania,ALB,2020/8/18,57.41
Albania,ALB,2020/8/19,57.41
Albania,ALB,2020/8/20,57.41
Albania,ALB,2020/8/21,57.41
Albania,ALB,2020/8/22,57.41
Albania,ALB,2020/8/23,57.41
Albania,ALB,2020/8/24,57.41
Albania,ALB,2020/8/25,57.41
Albania,ALB,2020/8/26,57.41
Albania,ALB,2020/8/27,57.41
Albania,ALB,2020/8/28,54.63
Albania,ALB,2020/8/29,54.63
Albania,ALB,2020/8/30,54.63
Albania,ALB,2020/8/31,54.63
Albania,ALB,2020/9/1,54.63
Albania,ALB,2020/9/2,54.63
Albania,ALB,2020/9/3,54.63
Albania,ALB,2020/9/4,54.63
Albania,ALB,2020/9/5,54.63
Albania,ALB,2020/9/6,54.63
Albania,ALB,2020/9/7,54.63
Albania,ALB,2020/9/8,54.63
Albania,ALB,2020/9/9,54.63
Albania,ALB,2020/9/10,54.63
Albania,ALB,2020/9/11,54.63
Albania,ALB,2020/9/12,54.63
Albania,ALB,2020/9/13,54.63
Albania,ALB,2020/9/14,54.63
Albania,ALB,2020/9/15,54.63
Albania,ALB,2020/9/16,54.63
Albania,ALB,2020/9/17,54.63
Albania,ALB,2020/9/18,54.63
Albania,ALB,2020/9/19,54.63
Albania,ALB,2020/9/20,54.63
Albania,ALB,2020/9/21,54.63
Albania,ALB,2020/9/22,54.63
Albania,ALB,2020/9/23,54.63
Albania,ALB,2020/9/24,54.63
Albania,ALB,2020/9/25,54.63
Albania,ALB,2020/9/26,54.63
Albania,ALB,2020/9/27,54.63
Albania,ALB,2020/9/28,54.63
Albania,ALB,2020/9/29,54.63
Albania,ALB,2020/9/30,54.63
Albania,ALB,2020/10/1,54.63
Albania,ALB,2020/10/2,54.63
Albania,ALB,2020/10/3,54.63
Albania,ALB,2020/10/4,54.63
Albania,ALB,2020/10/5,54.63
Albania,ALB,2020/10/6,54.63
Albania,ALB,2020/10/7,54.63
Albania,ALB,2020/10/8,54.63
Albania,ALB,2020/10/9,54.63
Albania,ALB,2020/10/10,54.63
Albania,ALB,2020/10/11,54.63
Albania,ALB,2020/10/12,54.63
Albania,ALB,2020/10/13,54.63
Albania,ALB,2020/10/14,54.63
Albania,ALB,2020/10/15,54.63
Albania,ALB,2020/10/16,54.63
Albania,ALB,2020/10/17,54.63
Albania,ALB,2020/10/18,54.63
Albania,ALB,2020/10/19,54.63
Albania,ALB,2020/10/20,54.63
Albania,ALB,2020/10/21,54.63
Albania,ALB,2020/10/22,54.63
Albania,ALB,2020/10/23,54.63
Albania,ALB,2020/10/24,54.63
Albania,ALB,2020/10/25,54.63
Albania,ALB,2020/10/26,54.63
Albania,ALB,2020/10/27,54.63
Albania,ALB,2020/10/28,54.63
Albania,ALB,2020/10/29,54.63
Albania,ALB,2020/10/30,54.63
Albania,ALB,2020/10/31,54.63
Albania,ALB,2020/11/1,50.93
Albania,ALB,2020/11/2,50.93
Albania,ALB,2020/11/3,50.93
Albania,ALB,2020/11/4,50.93
Albania,ALB,2020/11/5,50.93
Albania,ALB,2020/11/6,50.93
Albania,ALB,2020/11/7,50.93
Albania,ALB,2020/11/8,50.93
Albania,ALB,2020/11/9,50.93
Albania,ALB,2020/11/10,50.93
Albania,ALB,2020/11/11,50.93
Albania,ALB,2020/11/12,65.74
Albania,ALB,2020/11/13,65.74
Albania,ALB,2020/11/14,65.74
Albania,ALB,2020/11/15,65.74
Albania,ALB,2020/11/16,65.74
Albania,ALB,2020/11/17,65.74
Albania,ALB,2020/11/18,65.74
Albania,ALB,2020/11/19,65.74
Albania,ALB,2020/11/20,65.74
Albania,ALB,2020/11/21,65.74
Albania,ALB,2020/11/22,65.74
Albania,ALB,2020/11/23,65.74
Albania,ALB,2020/11/24,65.74
Albania,ALB,2020/11/25,65.74
Albania,ALB,2020/11/26,65.74
Albania,ALB,2020/11/27,65.74
Albania,ALB,2020/11/28,65.74
Albania,ALB,2020/11/29,65.74
Albania,ALB,2020/11/30,65.74
Albania,ALB,2020/12/1,65.74
Albania,ALB,2020/12/2,65.74
Albania,ALB,2020/12/3,65.74
Albania,ALB,2020/12/4,65.74
Albania,ALB,2020/12/5,65.74
Albania,ALB,2020/12/6,65.74
Albania,ALB,2020/12/7,65.74
Albania,ALB,2020/12/8,65.74
Albania,ALB,2020/12/9,65.74
Albania,ALB,2020/12/10,65.74
Albania,ALB,2020/12/11,65.74
Albania,ALB,2020/12/12,65.74
Albania,ALB,2020/12/13,65.74
Albania,ALB,2020/12/14,65.74
Albania,ALB,2020/12/15,65.74
Albania,ALB,2020/12/16,65.74
Albania,ALB,2020/12/17,65.74
Albania,ALB,2020/12/18,65.74
Albania,ALB,2020/12/19,65.74
Albania,ALB,2020/12/20,54.63
Albania,ALB,2020/12/21,60.19
Albania,ALB,2020/12/22,60.19
Albania,ALB,2020/12/23,60.19
Albania,ALB,2020/12/24,56.48
Albania,ALB,2020/12/25,56.48
Albania,ALB,2020/12/26,56.48
Albania,ALB,2020/12/27,56.48
Albania,ALB,2020/12/28,56.48
Albania,ALB,2020/12/29,56.48
Albania,ALB,2020/12/30,56.48
Albania,ALB,2020/12/31,56.48
Albania,ALB,2021/1/1,56.48
Albania,ALB,2021/1/2,56.48
Albania,ALB,2021/1/3,56.48
Albania,ALB,2021/1/4,56.48
Albania,ALB,2021/1/5,56.48
Albania,ALB,2021/1/6,56.48
Albania,ALB,2021/1/7,56.48
Albania,ALB,2021/1/8,56.48
Albania,ALB,2021/1/9,56.48
Albania,ALB,2021/1/10,56.48
Albania,ALB,2021/1/11,60.19
Albania,ALB,2021/1/12,60.19
Albania,ALB,2021/1/13,60.19
Albania,ALB,2021/1/14,60.19
Albania,ALB,2021/1/15,60.19
Albania,ALB,2021/1/16,60.19
Albania,ALB,2021/1/17,60.19
Albania,ALB,2021/1/18,60.19
Albania,ALB,2021/1/19,60.19
Albania,ALB,2021/1/20,60.19
Albania,ALB,2021/1/21,60.19
Albania,ALB,2021/1/22,60.19
Albania,ALB,2021/1/23,60.19
Albania,ALB,2021/1/24,60.19
Albania,ALB,2021/1/25,60.19
Albania,ALB,2021/1/26,60.19
Albania,ALB,2021/1/27,60.19
Albania,ALB,2021/1/28,60.19
Albania,ALB,2021/1/29,60.19
Albania,ALB,2021/1/30,60.19
Albania,ALB,2021/1/31,60.19
Albania,ALB,2021/2/1,60.19
Albania,ALB,2021/2/2,60.19
Albania,ALB,2021/2/3,60.19
Albania,ALB,2021/2/4,60.19
Albania,ALB,2021/2/5,60.19
Albania,ALB,2021/2/6,60.19
Albania,ALB,2021/2/7,60.19
Albania,ALB,2021/2/8,60.19
Albania,ALB,2021/2/9,60.19
Albania,ALB,2021/2/10,60.19
Albania,ALB,2021/2/11,60.19
Albania,ALB,2021/2/12,60.19
Albania,ALB,2021/2/13,60.19
Albania,ALB,2021/2/14,60.19
Albania,ALB,2021/2/15,60.19
Albania,ALB,2021/2/16,60.19
Albania,ALB,2021/2/17,60.19
Albania,ALB,2021/2/18,60.19
Albania,ALB,2021/2/19,60.19
Albania,ALB,2021/2/20,60.19
Albania,ALB,2021/2/21,60.19
Albania,ALB,2021/2/22,60.19
Albania,ALB,2021/2/23,60.19
Albania,ALB,2021/2/24,60.19
Albania,ALB,2021/2/25,60.19
Albania,ALB,2021/2/26,60.19
Albania,ALB,2021/2/27,60.19
Albania,ALB,2021/2/28,60.19
Albania,ALB,2021/3/1,60.19
Albania,ALB,2021/3/2,60.19
Albania,ALB,2021/3/3,60.19
Albania,ALB,2021/3/4,60.19
Albania,ALB,2021/3/5,60.19
Albania,ALB,2021/3/6,60.19
Albania,ALB,2021/3/7,60.19
Albania,ALB,2021/3/8,60.19
Albania,ALB,2021/3/9,60.19
Albania,ALB,2021/3/10,60.19
Albania,ALB,2021/3/11,60.19
Albania,ALB,2021/3/12,60.19
Albania,ALB,2021/3/13,60.19
Albania,ALB,2021/3/14,60.19
Albania,ALB,2021/3/15,60.19
Albania,ALB,2021/3/16,60.19
Albania,ALB,2021/3/17,60.19
Albania,ALB,2021/3/18,60.19
Albania,ALB,2021/3/19,60.19
Albania,ALB,2021/3/20,60.19
Albania,ALB,2021/3/21,60.19
Albania,ALB,2021/3/22,60.19
Albania,ALB,2021/3/23,60.19
Albania,ALB,2021/3/24,60.19
Albania,ALB,2021/3/25,60.19
Albania,ALB,2021/3/26,60.19
Albania,ALB,2021/3/27,60.19
Albania,ALB,2021/3/28,60.19
Albania,ALB,2021/3/29,60.19
Albania,ALB,2021/3/30,60.19
Albania,ALB,2021/3/31,60.19
Albania,ALB,2021/4/1,60.19
Albania,ALB,2021/4/2,60.19
Albania,ALB,2021/4/3,60.19
Albania,ALB,2021/4/4,60.19
Albania,ALB,2021/4/5,60.19
Albania,ALB,2021/4/6,60.19
Albania,ALB,2021/4/7,60.19
Albania,ALB,2021/4/8,60.19
Albania,ALB,2021/4/9,60.19
Albania,ALB,2021/4/10,60.19
Albania,ALB,2021/4/11,60.19
Albania,ALB,2021/4/12,54.63
Albania,ALB,2021/4/13,54.63
Albania,ALB,2021/4/14,54.63
Albania,ALB,2021/4/15,54.63
Albania,ALB,2021/4/16,54.63
Albania,ALB,2021/4/17,54.63
Albania,ALB,2021/4/18,54.63
Albania,ALB,2021/4/19,54.63
Albania,ALB,2021/4/20,54.63
Albania,ALB,2021/4/21,54.63
Albania,ALB,2021/4/22,54.63
Albania,ALB,2021/4/23,54.63
Albania,ALB,2021/4/24,54.63
Albania,ALB,2021/4/25,54.63
Albania,ALB,2021/4/26,54.63
Albania,ALB,2021/4/27,54.63
Albania,ALB,2021/4/28,54.63
Albania,ALB,2021/4/29,54.63
Albania,ALB,2021/4/30,54.63
Albania,ALB,2021/5/1,54.63
Albania,ALB,2021/5/2,54.63
Albania,ALB,2021/5/3,63.89
Albania,ALB,2021/5/4,63.89
Albania,ALB,2021/5/5,60.19
Albania,ALB,2021/5/6,60.19
Albania,ALB,2021/5/7,60.19
Albania,ALB,2021/5/8,60.19
Albania,ALB,2021/5/9,60.19
Albania,ALB,2021/5/10,60.19
Albania,ALB,2021/5/11,60.19
Albania,ALB,2021/5/12,60.19
Albania,ALB,2021/5/13,60.19
Albania,ALB,2021/5/14,60.19
Albania,ALB,2021/5/15,60.19
Albania,ALB,2021/5/16,60.19
Albania,ALB,2021/5/17,60.19
Albania,ALB,2021/5/18,60.19
Albania,ALB,2021/5/19,60.19
Albania,ALB,2021/5/20,60.19
Albania,ALB,2021/5/21,46.3
Albania,ALB,2021/5/22,46.3
Albania,ALB,2021/5/23,46.3
Albania,ALB,2021/5/24,46.3
Albania,ALB,2021/5/25,46.3
Albania,ALB,2021/5/26,46.3
Albania,ALB,2021/5/27,46.3
Albania,ALB,2021/5/28,46.3
Albania,ALB,2021/5/29,46.3
Albania,ALB,2021/5/30,46.3
Albania,ALB,2021/5/31,46.3
Albania,ALB,2021/6/1,46.3
Albania,ALB,2021/6/2,46.3
Albania,ALB,2021/6/3,46.3
Albania,ALB,2021/6/4,46.3
Albania,ALB,2021/6/5,46.3
Albania,ALB,2021/6/6,46.3
Albania,ALB,2021/6/7,37.96
Albania,ALB,2021/6/8,37.96
Albania,ALB,2021/6/9,37.96
Albania,ALB,2021/6/10,37.96
Albania,ALB,2021/6/11,37.96
Albania,ALB,2021/6/12,37.96
Albania,ALB,2021/6/13,37.96
Albania,ALB,2021/6/14,37.96
Albania,ALB,2021/6/15,37.96
Albania,ALB,2021/6/16,37.96
Albania,ALB,2021/6/17,37.96
Albania,ALB,2021/6/18,37.96
Albania,ALB,2021/6/19,37.96
Albania,ALB,2021/6/20,37.96
Albania,ALB,2021/6/21,37.96
Albania,ALB,2021/6/22,37.96
Albania,ALB,2021/6/23,37.96
Albania,ALB,2021/6/24,37.96
Albania,ALB,2021/6/25,37.96
Albania,ALB,2021/6/26,37.96
Albania,ALB,2021/6/27,37.96
Albania,ALB,2021/6/28,37.96
Albania,ALB,2021/6/29,37.96
Albania,ALB,2021/6/30,37.96
Albania,ALB,2021/7/1,37.96
Albania,ALB,2021/7/2,37.96
Albania,ALB,2021/7/3,37.96
Albania,ALB,2021/7/4,37.96
Albania,ALB,2021/7/5,37.96
Albania,ALB,2021/7/6,37.96
Albania,ALB,2021/7/7,37.96
Albania,ALB,2021/7/8,37.96
Albania,ALB,2021/7/9,37.96
Albania,ALB,2021/7/10,37.96
Albania,ALB,2021/7/11,37.96
Albania,ALB,2021/7/12,37.96
Albania,ALB,2021/7/13,37.96
Albania,ALB,2021/7/14,37.96
Albania,ALB,2021/7/15,37.96
Albania,ALB,2021/7/16,37.96
Albania,ALB,2021/7/17,37.96
Albania,ALB,2021/7/18,37.96
Albania,ALB,2021/7/19,37.96
Albania,ALB,2021/7/20,37.96
Albania,ALB,2021/7/21,37.96
Albania,ALB,2021/7/22,37.96
Albania,ALB,2021/7/23,37.96
Albania,ALB,2021/7/24,37.96
Albania,ALB,2021/7/25,37.96
Albania,ALB,2021/7/26,37.96
Albania,ALB,2021/7/27,37.96
Albania,ALB,2021/7/28,37.96
Albania,ALB,2021/7/29,37.96
Albania,ALB,2021/7/30,37.96
Albania,ALB,2021/7/31,37.96
Albania,ALB,2021/8/1,37.96
Albania,ALB,2021/8/2,37.96
Albania,ALB,2021/8/3,37.96
Albania,ALB,2021/8/4,37.96
Albania,ALB,2021/8/5,37.96
Albania,ALB,2021/8/6,37.96
Albania,ALB,2021/8/7,37.96
Albania,ALB,2021/8/8,37.96
Albania,ALB,2021/8/9,37.96
Albania,ALB,2021/8/10,37.96
Albania,ALB,2021/8/11,37.96
Albania,ALB,2021/8/12,37.96
Albania,ALB,2021/8/13,37.96
Albania,ALB,2021/8/14,37.96
Albania,ALB,2021/8/15,37.96
Albania,ALB,2021/8/16,37.96
